partner_id,region,vertical,partner_tier,months_as_partner,nps_score,nps_trend,support_tickets_last_quarter,avg_resolution_time_days,engagement_score,days_since_last_contact,num_active_deals,has_competitor_relationship,churn_probability,churned_next_quarter,avg_monthly_gtv,gtv_trend_3m,gtv_trend_yoy_3m,gtv_volatility,seasonal_autocorr_lag12,has_seasonality,gtv_vs_peers,gtv_vs_market_growth,gtv_seasonal_deviation_pct,gtv_ramp_vs_cohort,scoring_path,snapshot_role,snapshot_cutoff_month
partner_381,NA,Tech,Certified,16,6,improving,4,4.8,38.1,33,2,1,0.117,0,19918.61,0.15,-2.91,0.0969,0.0265,0,0.3333,-2.63,0.0,0.0,mature,validation,29
partner_382,APAC,Retail,Registered,11,5,stable,5,2.8,43.9,57,2,0,0.2793,0,13684.26,6.5,-0.08,0.2144,0.8476,1,0.8065,3.7,2.38,0.0,mature,validation,29
partner_383,LATAM,Tech,Registered,35,8,improving,3,4.4,49.9,35,1,0,0.0234,0,9958.43,7.88,7.57,0.0993,-0.2084,0,0.6452,5.1,0.0,0.0,mature,validation,29
partner_384,NA,Services,Registered,1,8,declining,0,2.3,96.1,34,4,0,0.0009,0,3636.36,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-82.25,new_partner,validation,29
partner_385,NA,Services,Registered,14,6,stable,2,4.1,47.2,50,2,1,0.0054,0,10956.84,-10.74,8.8,0.2151,0.7088,1,0.75,-12.26,-1.16,0.0,mature,validation,29
partner_386,APAC,Retail,Certified,32,6,declining,8,6.3,46.6,24,2,1,0.0602,0,67910.39,30.29,96.42,0.4388,-0.2392,0,0.9375,27.49,0.0,0.0,mature,validation,29
partner_387,LATAM,Manufacturing,Strategic,28,6,improving,0,4.3,92.3,26,5,0,0.0007,0,50989.54,-11.12,-20.79,0.1958,0.6843,1,0.5,-12.64,-13.15,0.0,mature,validation,29
partner_388,APAC,Tech,Registered,40,6,stable,4,1.8,51.4,76,0,0,0.2521,0,4532.59,0.19,-23.31,0.1128,-0.1401,0,0.1154,-2.59,0.0,0.0,mature,validation,29
partner_389,EMEA,Services,Certified,12,7,stable,0,3.3,90.3,9,4,0,0.003,0,47539.56,12.75,2.42,0.2056,0.8173,1,0.8824,11.23,-4.03,0.0,mature,validation,29
partner_390,APAC,Retail,Registered,37,9,improving,2,5.6,47.4,27,4,0,0.0018,0,6272.09,-7.32,-27.86,0.2825,-0.3251,0,0.3226,-10.12,0.0,0.0,mature,validation,29
partner_391,LATAM,Services,Certified,44,5,stable,7,3.7,45.7,82,0,1,0.3183,0,31439.44,10.43,51.87,0.2711,-0.2039,0,0.5714,8.91,0.0,0.0,mature,validation,29
partner_392,EMEA,Services,Certified,22,6,stable,7,7.4,58.2,84,0,1,0.6026,0,34799.3,6.53,1.24,0.0829,-0.1363,0,0.6765,5.01,0.0,0.0,mature,validation,29
partner_393,NA,Retail,Registered,14,1,improving,11,7.1,28.4,10,0,0,0.3796,0,10812.0,9.12,-1.47,0.0993,0.4152,0,0.766,6.32,0.0,0.0,mature,validation,29
partner_394,LATAM,Retail,Registered,32,4,stable,4,5.2,64.5,67,0,1,0.8819,1,6840.97,6.02,-10.9,0.1016,0.1718,0,0.48,3.22,0.0,0.0,mature,validation,29
partner_395,EMEA,Services,Certified,33,5,stable,5,5.6,27.6,2,1,0,0.0494,0,33564.02,57.61,14.0,0.2387,0.8148,1,0.6471,56.09,10.5,0.0,mature,validation,29
partner_396,NA,Retail,Strategic,5,7,declining,7,1.7,62.4,41,3,1,0.0689,0,82964.8,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,116.37,new_partner,validation,29
partner_397,APAC,Tech,Registered,32,7,improving,1,4.7,67.3,7,2,0,0.0025,0,4919.15,-0.41,-24.83,0.2842,-0.2604,0,0.1923,-3.19,0.0,0.0,mature,validation,29
partner_398,EMEA,Services,Registered,8,8,improving,6,4.2,53.1,28,1,0,0.0342,0,4811.16,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-63.84,new_partner,validation,29
partner_399,NA,Manufacturing,Registered,32,8,stable,2,2.0,57.6,30,3,0,0.0064,0,7428.45,12.86,37.62,0.1928,-0.2713,0,0.3333,11.34,0.0,0.0,mature,validation,29
partner_400,NA,Tech,Certified,54,4,stable,2,6.5,53.9,58,2,0,0.3248,0,13601.39,22.66,42.53,0.1756,-0.5462,0,0.1,19.88,0.0,0.0,mature,validation,29
partner_401,NA,Tech,Certified,31,9,improving,1,0.5,59.1,49,0,0,0.0031,0,81887.65,8.15,44.64,0.3337,-0.2499,0,1.0,5.37,0.0,0.0,mature,validation,29
partner_402,APAC,Retail,Certified,44,5,improving,4,3.8,31.0,30,0,1,0.4719,1,19261.56,22.85,-1.89,0.2391,0.8772,1,0.25,20.05,3.43,0.0,mature,validation,29
partner_403,LATAM,Services,Certified,17,6,stable,2,6.7,54.4,77,0,1,0.1145,0,39047.14,4.25,-4.19,0.1001,0.2108,0,0.6667,2.73,0.0,0.0,mature,validation,29
partner_404,EMEA,Tech,Strategic,53,3,stable,6,6.7,45.6,59,0,0,0.5699,0,34033.15,-14.96,-23.08,0.2275,0.3029,0,0.2,-17.74,0.0,0.0,mature,validation,29
partner_405,APAC,Retail,Certified,47,8,improving,0,1.0,87.1,9,3,1,0.0025,0,11947.7,-13.91,-46.11,0.3835,-0.1598,0,0.0625,-16.71,0.0,0.0,mature,validation,29
partner_406,APAC,Retail,Registered,53,10,stable,1,0.5,77.3,44,8,0,0.0001,0,16054.77,35.93,9.09,0.2058,0.8303,1,0.9032,33.13,-1.63,0.0,mature,validation,29
partner_407,EMEA,Services,Certified,43,8,stable,3,3.6,33.3,61,0,0,0.0208,0,27389.76,5.66,0.98,0.1051,0.1113,0,0.4706,4.14,0.0,0.0,mature,validation,29
partner_408,APAC,Retail,Registered,37,6,stable,1,4.1,43.3,6,4,0,0.0481,0,3841.22,27.55,1.08,0.2337,0.8328,1,0.0968,24.75,0.02,0.0,mature,validation,29
partner_409,EMEA,Services,Registered,30,6,stable,2,4.0,59.6,53,0,1,0.0188,0,5513.66,-10.84,-35.6,0.3218,0.0876,0,0.2619,-12.36,0.0,0.0,mature,validation,29
partner_410,APAC,Manufacturing,Strategic,53,5,stable,3,4.5,43.1,39,1,1,0.6791,0,126684.12,-12.86,-5.87,0.1011,-0.2427,0,0.8333,-14.38,0.0,0.0,mature,validation,29
partner_411,LATAM,Services,Certified,49,9,stable,0,2.4,73.6,11,1,1,0.0017,0,32698.4,3.15,-20.91,0.3378,-0.3138,0,0.619,1.63,0.0,0.0,mature,validation,29
partner_412,LATAM,Services,Strategic,24,8,improving,2,3.3,55.4,39,1,1,0.0784,0,23640.87,-1.52,-19.8,0.1398,0.1419,0,0.1429,-3.04,0.0,0.0,mature,validation,29
partner_413,EMEA,Services,Registered,4,8,stable,3,2.3,76.3,38,1,0,0.003,0,7471.25,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-33.12,new_partner,validation,29
partner_414,APAC,Services,Certified,1,4,improving,7,3.2,20.1,34,0,0,0.2806,0,12734.57,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-71.78,new_partner,validation,29
partner_415,EMEA,Retail,Registered,13,3,stable,4,5.3,22.4,60,0,1,0.817,1,9307.96,-5.9,-13.36,0.2058,-0.3302,0,0.5814,-8.7,0.0,0.0,mature,validation,29
partner_416,EMEA,Services,Registered,3,5,declining,9,4.3,54.8,42,1,0,0.2502,0,7049.4,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-59.67,new_partner,validation,29
partner_417,EMEA,Tech,Registered,12,5,improving,2,3.0,47.9,58,2,1,0.1321,1,11208.09,-8.14,-21.79,0.2142,0.0088,0,0.5938,-10.92,0.0,0.0,mature,validation,29
partner_418,LATAM,Tech,Certified,6,4,improving,3,5.6,50.0,60,0,1,0.2221,0,27081.02,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-52.34,new_partner,validation,29
partner_419,EMEA,Services,Registered,56,9,stable,0,3.7,92.5,32,8,0,0.0001,0,5782.88,4.28,12.14,0.1027,0.212,0,0.2857,2.76,0.0,0.0,mature,validation,29
partner_420,APAC,Services,Strategic,5,5,stable,7,4.7,29.3,59,3,1,0.6366,1,19337.76,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-64.97,new_partner,validation,29
partner_421,LATAM,Manufacturing,Registered,36,7,stable,2,3.2,21.2,35,2,0,0.0383,0,5867.83,1.34,25.36,0.1841,0.0959,0,0.2174,-0.18,0.0,0.0,mature,validation,29
partner_422,EMEA,Tech,Registered,20,9,stable,0,3.4,84.3,18,8,1,0.0004,0,10363.06,54.79,18.36,0.2774,0.8522,1,0.5312,52.01,14.0,0.0,mature,validation,29
partner_423,EMEA,Tech,Certified,10,4,stable,2,4.7,23.8,32,1,0,0.2275,0,24592.41,-16.79,-40.02,0.3125,-0.1172,0,0.4516,-19.57,0.0,0.0,mature,validation,29
partner_424,EMEA,Tech,Registered,40,8,improving,0,3.7,83.0,12,2,1,0.0012,0,5451.05,8.12,-0.77,0.2224,0.8678,1,0.1562,5.34,-4.95,0.0,mature,validation,29
partner_425,LATAM,Tech,Strategic,56,5,improving,3,0.8,70.9,34,0,1,0.0077,0,159224.93,3.2,19.95,0.1873,0.2996,0,0.8,0.42,0.0,0.0,mature,validation,29
partner_426,APAC,Tech,Certified,45,8,declining,1,2.6,40.4,54,1,0,0.058,0,32798.38,-5.49,3.15,0.0951,0.168,0,0.75,-8.27,0.0,0.0,mature,validation,29
partner_427,EMEA,Retail,Registered,56,8,improving,3,2.4,59.5,62,7,0,0.0322,0,11846.54,-1.88,11.86,0.1076,-0.0195,0,0.6977,-4.68,0.0,0.0,mature,validation,29
partner_428,APAC,Retail,Certified,34,2,stable,7,8.3,31.4,75,0,1,0.9818,1,27426.99,-3.16,1.86,0.1892,0.6806,1,0.625,-5.96,-3.3,0.0,mature,validation,29
partner_429,EMEA,Services,Certified,39,4,improving,6,5.6,45.0,58,0,1,0.1475,0,47639.39,13.61,48.98,0.2148,0.0488,0,0.9118,12.09,0.0,0.0,mature,validation,29
partner_430,APAC,Tech,Certified,8,6,stable,2,2.1,56.3,11,1,0,0.004,0,33774.87,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-15.35,new_partner,validation,29
partner_431,APAC,Services,Certified,49,7,stable,3,2.0,27.1,28,0,0,0.0082,0,9286.41,1.78,-33.71,0.3115,-0.4556,0,0.1176,0.26,0.0,0.0,mature,validation,29
partner_432,LATAM,Manufacturing,Certified,43,9,stable,6,0.8,69.0,0,4,0,0.0015,0,36274.07,7.17,1.96,0.0813,0.0031,0,1.0,5.65,0.0,0.0,mature,validation,29
partner_433,LATAM,Retail,Certified,14,5,stable,3,4.9,43.9,67,0,1,0.3135,1,21014.75,-8.98,-4.66,0.1241,0.2948,0,0.25,-11.78,0.0,0.0,mature,validation,29
partner_434,APAC,Retail,Registered,20,4,improving,6,5.0,55.6,99,1,1,0.3149,0,18500.62,22.84,62.76,0.3344,0.018,0,0.9677,20.04,0.0,0.0,mature,validation,29
partner_435,EMEA,Retail,Certified,35,10,stable,4,2.9,72.2,26,1,0,0.0007,0,31996.4,-11.36,-13.75,0.1001,-0.3423,0,0.6364,-14.16,0.0,0.0,mature,validation,29
partner_436,EMEA,Services,Strategic,1,6,stable,0,2.0,53.5,38,0,1,0.0023,0,211220.29,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,300.0,new_partner,validation,29
partner_437,EMEA,Retail,Certified,47,9,improving,1,2.8,39.7,35,2,1,0.0078,0,27068.1,-6.01,-32.86,0.2565,-0.0946,0,0.3939,-8.81,0.0,0.0,mature,validation,29
partner_438,NA,Tech,Certified,16,5,declining,7,9.7,0.0,49,0,0,0.6404,1,18825.0,-1.65,5.3,0.098,-0.1051,0,0.3,-4.43,0.0,0.0,mature,validation,29
partner_439,LATAM,Services,Registered,4,4,improving,5,4.2,60.4,53,0,0,0.0452,0,4254.51,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-77.98,new_partner,validation,29
partner_440,LATAM,Services,Certified,19,6,stable,2,6.3,40.4,62,1,0,0.6066,1,56637.25,5.48,19.69,0.1483,0.0636,0,0.7619,3.96,0.0,0.0,mature,validation,29
partner_441,APAC,Retail,Strategic,48,6,stable,1,2.5,44.5,32,2,0,0.013,0,68195.69,0.75,5.89,0.1546,0.0111,0,0.2857,-2.05,0.0,0.0,mature,validation,29
partner_442,EMEA,Retail,Registered,15,8,improving,4,4.4,46.6,29,2,0,0.0059,0,12778.12,5.02,50.51,0.334,-0.2801,0,0.7442,2.22,0.0,0.0,mature,validation,29
partner_443,LATAM,Retail,Registered,31,8,improving,4,4.6,58.9,33,0,1,0.0284,0,27471.13,13.5,41.24,0.2615,-0.1089,0,1.0,10.7,0.0,0.0,mature,validation,29
partner_444,EMEA,Retail,Certified,47,5,improving,5,4.4,45.4,35,2,0,0.2282,0,41991.52,33.92,4.15,0.1927,0.7336,1,0.8182,31.12,4.79,0.0,mature,validation,29
partner_445,EMEA,Retail,Registered,1,4,improving,12,6.2,56.2,77,0,1,0.7193,0,12386.92,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-52.74,new_partner,validation,29
partner_446,LATAM,Manufacturing,Certified,44,7,declining,7,6.4,40.5,88,0,0,0.4376,1,18322.71,17.22,6.53,0.1943,0.8354,1,0.3333,15.7,4.41,0.0,mature,validation,29
partner_447,APAC,Services,Registered,16,10,improving,0,2.2,84.2,0,0,0,0.0002,0,7115.52,-6.45,13.05,0.186,0.1511,0,0.4839,-7.97,0.0,0.0,mature,validation,29
partner_448,LATAM,Tech,Registered,40,10,stable,0,1.2,87.3,0,8,0,0.0001,0,12739.44,-1.19,38.27,0.2638,-0.2845,0,0.7742,-3.97,0.0,0.0,mature,validation,29
partner_449,EMEA,Manufacturing,Certified,10,5,stable,3,5.0,63.2,19,2,1,0.084,0,19089.33,24.71,-0.0,0.2318,0.6706,1,0.3333,23.19,-8.45,0.0,mature,validation,29
partner_450,LATAM,Retail,Certified,8,2,improving,1,6.9,69.2,43,2,1,0.2413,0,19084.51,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-64.23,new_partner,validation,29
partner_451,EMEA,Services,Certified,45,9,stable,2,0.5,86.0,17,5,0,0.0033,0,12458.11,-9.33,-30.95,0.3237,0.0416,0,0.1176,-10.85,0.0,0.0,mature,validation,29
partner_452,APAC,Manufacturing,Certified,46,7,stable,0,1.7,85.6,41,3,1,0.0128,0,16570.24,-21.38,3.25,0.225,0.8255,1,0.3077,-22.9,6.62,0.0,mature,validation,29
partner_453,LATAM,Services,Certified,56,8,declining,1,5.5,67.9,36,2,0,0.1119,0,42697.47,2.22,4.86,0.2104,0.7828,1,0.7143,0.7,-4.76,0.0,mature,validation,29
partner_454,EMEA,Services,Certified,39,9,improving,0,1.4,53.4,15,4,0,0.0004,0,23409.71,-5.34,-11.41,0.1108,-0.1041,0,0.3824,-6.86,0.0,0.0,mature,validation,29
partner_455,EMEA,Tech,Certified,27,7,stable,4,5.4,44.9,63,5,0,0.1839,0,39231.49,17.88,25.51,0.25,0.1779,0,0.6774,15.1,0.0,0.0,mature,validation,29
partner_456,EMEA,Retail,Certified,11,8,stable,0,1.7,82.6,6,3,0,0.0008,0,19267.23,0.98,5.04,0.0927,0.1764,0,0.1818,-1.82,0.0,0.0,mature,validation,29
partner_457,APAC,Retail,Certified,17,7,improving,0,1.7,70.5,39,4,0,0.0011,0,19288.49,2.38,8.13,0.2122,0.7739,1,0.375,-0.42,4.75,0.0,mature,validation,29
partner_458,NA,Tech,Registered,37,3,declining,5,6.3,39.3,95,2,0,0.9662,1,4879.49,-2.06,-3.86,0.2244,0.8695,1,0.1282,-4.84,-0.93,0.0,mature,validation,29
partner_459,LATAM,Services,Registered,20,5,declining,5,5.1,38.0,15,1,1,0.4308,1,15032.52,15.43,72.42,0.2869,-0.5985,0,0.9524,13.91,0.0,0.0,mature,validation,29
partner_460,LATAM,Tech,Certified,28,5,declining,2,2.3,71.9,5,2,0,0.0775,0,24260.08,1.37,-25.78,0.1954,0.6101,1,0.4706,-1.41,-12.49,0.0,mature,validation,29
partner_461,NA,Services,Strategic,9,6,declining,4,4.7,75.7,46,2,1,0.0367,0,32559.33,-9.62,-33.43,0.3677,-0.3457,0,0.1,-11.14,0.0,0.0,mature,validation,29
partner_462,EMEA,Tech,Certified,25,6,improving,2,2.0,61.2,43,4,0,0.0003,0,59836.52,0.53,65.68,0.375,-0.127,0,0.9355,-2.25,0.0,0.0,mature,validation,29
partner_463,APAC,Retail,Registered,13,6,stable,4,4.4,51.5,40,1,0,0.0205,0,4854.54,37.29,4.52,0.2113,0.8223,1,0.1935,34.49,4.01,0.0,mature,validation,29
partner_464,NA,Tech,Certified,6,9,declining,3,3.9,72.0,0,3,0,0.0028,0,45439.59,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,42.57,new_partner,validation,29
partner_465,NA,Manufacturing,Registered,7,8,improving,0,2.5,84.3,0,2,0,0.001,0,7839.03,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-69.83,new_partner,validation,29
partner_466,LATAM,Manufacturing,Certified,30,6,stable,3,3.0,26.6,33,1,1,0.3642,0,22506.04,10.19,44.27,0.2686,-0.1281,0,0.5556,8.67,0.0,0.0,mature,validation,29
partner_467,LATAM,Tech,Certified,21,7,stable,3,1.1,66.9,46,2,0,0.0464,0,12399.39,-17.83,-42.82,0.3994,-0.3978,0,0.1176,-20.61,0.0,0.0,mature,validation,29
partner_468,APAC,Retail,Certified,5,10,improving,0,0.8,91.3,4,5,0,0.0002,0,13552.61,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-63.08,new_partner,validation,29
partner_469,EMEA,Manufacturing,Certified,29,8,stable,0,3.3,79.4,22,5,0,0.0008,0,20327.24,-15.9,-36.51,0.3086,-0.5218,0,0.4286,-17.42,0.0,0.0,mature,validation,29
partner_470,NA,Retail,Registered,9,7,improving,0,3.7,51.5,34,3,0,0.001,0,13262.89,-1.87,25.58,0.247,0.183,0,0.8936,-4.67,0.0,0.0,mature,validation,29
partner_471,NA,Services,Registered,1,5,stable,3,3.1,32.4,68,0,1,0.2984,1,8974.31,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-30.03,new_partner,validation,29
partner_472,NA,Retail,Strategic,7,6,improving,2,4.6,19.4,5,4,0,0.02,0,190877.85,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,300.0,new_partner,validation,29
partner_473,EMEA,Retail,Certified,26,7,stable,5,4.9,35.2,51,0,1,0.165,0,12866.29,12.13,4.26,0.1138,0.1308,0,0.0606,9.33,0.0,0.0,mature,validation,29
partner_474,EMEA,Tech,Certified,55,6,stable,5,4.5,27.8,66,1,1,0.1316,0,45898.79,6.25,51.08,0.3385,-0.0169,0,0.8387,3.47,0.0,0.0,mature,validation,29
partner_475,EMEA,Tech,Registered,14,7,declining,5,3.2,30.4,40,0,0,0.1386,1,15603.53,30.83,82.29,0.3766,-0.3325,0,0.7812,28.05,0.0,0.0,mature,validation,29
partner_476,NA,Tech,Registered,16,6,stable,1,6.2,63.7,24,2,1,0.3659,0,9536.16,5.8,15.13,0.1799,-0.0388,0,0.5385,3.02,0.0,0.0,mature,validation,29
partner_477,NA,Tech,Registered,14,5,declining,4,4.6,35.5,43,0,0,0.1962,0,10743.96,4.32,18.33,0.1777,0.2732,0,0.6154,1.54,0.0,0.0,mature,validation,29
partner_478,LATAM,Services,Registered,20,7,stable,5,7.0,60.0,33,0,1,0.0726,0,6097.43,21.53,51.77,0.2491,-0.2674,0,0.1905,20.01,0.0,0.0,mature,validation,29
partner_479,LATAM,Tech,Registered,41,4,improving,5,3.2,77.1,23,1,0,0.004,0,3287.54,-9.27,-31.73,0.3777,-0.0197,0,0.0645,-12.05,0.0,0.0,mature,validation,29
partner_480,NA,Tech,Strategic,18,3,declining,3,1.5,51.0,40,2,0,0.3458,0,61630.16,9.95,1.05,0.1161,0.0953,0,0.3333,7.17,0.0,0.0,mature,validation,29
partner_481,NA,Tech,Certified,38,5,declining,1,2.4,63.3,35,1,1,0.0926,0,34185.3,-0.7,26.03,0.2405,0.3916,0,0.7,-3.48,0.0,0.0,mature,validation,29
partner_482,EMEA,Retail,Registered,52,5,improving,3,6.0,20.4,65,1,1,0.785,0,5692.63,-3.07,1.77,0.0869,-0.1614,0,0.1628,-5.87,0.0,0.0,mature,validation,29
partner_483,NA,Manufacturing,Registered,54,5,stable,6,1.9,59.2,20,2,1,0.0685,0,9261.15,-19.05,-24.72,0.118,-0.1633,0,0.6667,-20.57,0.0,0.0,mature,validation,29
partner_484,NA,Retail,Registered,32,7,improving,0,5.1,46.4,28,3,0,0.0233,0,5544.33,5.17,-17.68,0.2024,0.1263,0,0.2128,2.37,0.0,0.0,mature,validation,29
partner_485,EMEA,Manufacturing,Certified,41,2,stable,8,3.6,14.6,79,3,0,0.8623,1,20011.31,-3.32,-38.25,0.329,-0.0621,0,0.381,-4.84,0.0,0.0,mature,validation,29
partner_486,NA,Retail,Registered,53,10,improving,1,3.2,52.3,47,2,0,0.0019,0,9728.64,14.17,53.48,0.3478,0.2061,0,0.6809,11.37,0.0,0.0,mature,validation,29
partner_487,NA,Services,Certified,45,8,improving,4,3.6,60.0,30,1,1,0.0168,0,54773.79,1.78,48.68,0.2388,-0.2733,0,0.8,0.26,0.0,0.0,mature,validation,29
partner_488,EMEA,Tech,Certified,17,4,stable,2,3.9,44.0,54,1,1,0.4577,0,11039.22,-6.62,-15.71,0.18,-0.4917,0,0.0968,-9.4,0.0,0.0,mature,validation,29
partner_489,NA,Services,Registered,7,7,improving,1,1.5,79.8,0,6,0,0.0014,0,7283.38,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-39.81,new_partner,validation,29
partner_490,NA,Tech,Certified,6,4,improving,5,2.9,27.6,55,2,1,0.3255,0,54656.43,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,38.48,new_partner,validation,29
partner_491,LATAM,Retail,Strategic,51,7,improving,0,6.6,57.3,69,2,0,0.0834,0,128341.72,21.87,1.81,0.2526,0.7822,1,0.7778,19.07,-2.54,0.0,mature,validation,29
partner_492,LATAM,Services,Registered,32,6,stable,0,5.6,28.2,82,0,1,0.4173,0,9165.33,-2.89,-39.98,0.3261,0.2348,0,0.5238,-4.41,0.0,0.0,mature,validation,29
partner_493,LATAM,Manufacturing,Registered,17,5,stable,3,2.2,43.6,52,0,0,0.186,1,15892.02,8.63,45.76,0.3361,-0.4757,0,0.8696,7.11,0.0,0.0,mature,validation,29
partner_494,NA,Services,Strategic,20,3,declining,8,3.2,29.3,69,0,0,0.9707,1,56500.81,-14.56,-38.48,0.2857,-0.321,0,0.3,-16.08,0.0,0.0,mature,validation,29
partner_495,LATAM,Tech,Strategic,16,7,declining,0,3.6,42.3,10,5,0,0.006,0,165473.06,6.55,82.73,0.3619,-0.2629,0,1.0,3.77,0.0,0.0,mature,validation,29
partner_496,NA,Manufacturing,Certified,46,9,stable,0,2.3,65.5,0,6,0,0.0002,0,83963.0,10.42,54.49,0.3873,0.0869,0,1.0,8.9,0.0,0.0,mature,validation,29
partner_497,NA,Services,Certified,35,7,stable,2,1.3,58.5,37,4,1,0.0818,0,49428.94,9.26,12.96,0.1771,-0.0678,0,0.75,7.74,0.0,0.0,mature,validation,29
partner_498,LATAM,Manufacturing,Registered,51,10,improving,0,4.9,100.0,5,5,0,0.0001,0,3458.1,-6.25,-31.38,0.2559,-0.0343,0,0.0435,-7.77,0.0,0.0,mature,validation,29
partner_499,NA,Tech,Certified,17,3,stable,4,1.4,7.9,83,0,1,0.8911,1,13092.68,-8.54,-26.08,0.2415,-0.0971,0,0.0667,-11.32,0.0,0.0,mature,validation,29
partner_500,NA,Manufacturing,Registered,27,5,declining,4,4.2,25.4,56,0,1,0.3442,0,15575.78,16.69,55.25,0.3494,-0.0177,0,0.9697,15.17,0.0,0.0,mature,validation,29
partner_501,LATAM,Manufacturing,Registered,7,5,improving,2,5.5,21.4,75,0,1,0.799,1,16773.7,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-4.7,new_partner,validation,29
partner_502,APAC,Services,Certified,56,6,stable,3,2.9,69.7,0,2,0,0.0101,0,15236.87,1.24,-29.87,0.2649,-0.1397,0,0.3529,-0.28,0.0,0.0,mature,validation,29
partner_503,APAC,Tech,Strategic,29,9,improving,0,3.2,88.7,16,4,1,0.0005,0,111337.02,-12.69,0.02,0.228,0.8771,1,0.6364,-15.47,-5.99,0.0,mature,validation,29
partner_504,NA,Tech,Certified,32,6,improving,2,4.3,38.3,25,3,1,0.0156,0,17167.83,5.06,40.03,0.2199,-0.1079,0,0.2,2.28,0.0,0.0,mature,validation,29
partner_505,NA,Services,Registered,23,7,stable,1,3.7,66.5,10,2,0,0.0127,0,9675.79,-12.87,-23.78,0.1468,0.2784,0,0.5909,-14.39,0.0,0.0,mature,validation,29
partner_506,LATAM,Tech,Registered,15,3,declining,8,4.9,54.6,68,0,0,0.8462,1,40419.01,16.33,51.06,0.3162,0.0469,0,1.0,13.55,0.0,0.0,mature,validation,29
partner_507,NA,Manufacturing,Strategic,55,5,stable,5,6.5,28.1,99,0,1,0.9347,1,19597.84,-3.12,-8.56,0.1822,0.0169,0,0.0909,-4.64,0.0,0.0,mature,validation,29
partner_508,APAC,Tech,Strategic,28,10,improving,0,1.3,75.1,8,7,1,0.0,0,127462.11,5.75,34.22,0.314,-0.1545,0,0.9091,2.97,0.0,0.0,mature,validation,29
partner_509,NA,Retail,Certified,39,9,improving,1,0.9,75.9,49,3,0,0.0059,0,43954.89,12.71,53.81,0.3332,-0.3615,0,0.75,9.91,0.0,0.0,mature,validation,29
partner_510,EMEA,Manufacturing,Certified,2,6,improving,1,5.3,56.2,33,2,0,0.0107,0,25043.69,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-52.07,new_partner,validation,29
partner_511,EMEA,Retail,Registered,16,7,declining,7,7.6,32.9,99,1,1,0.9961,1,8614.4,-15.1,-21.41,0.213,-0.1564,0,0.5116,-17.9,0.0,0.0,mature,validation,29
partner_512,APAC,Retail,Registered,46,5,stable,7,4.9,52.9,24,0,1,0.204,0,6374.54,4.4,18.85,0.1586,-0.0993,0,0.3548,1.6,0.0,0.0,mature,validation,29
partner_513,EMEA,Manufacturing,Registered,5,6,declining,5,3.9,54.2,38,5,0,0.0182,0,7528.49,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,-53.74,new_partner,validation,29
partner_514,EMEA,Manufacturing,Registered,5,8,improving,3,3.5,59.3,51,2,1,0.0152,0,21627.32,1.28,1.75,0.2045,0.0045,0,0.52,-0.83,0.0,48.04,new_partner,validation,29
partner_515,NA,Services,Registered,46,4,declining,5,2.4,57.5,49,2,1,0.133,0,10525.76,-0.57,1.05,0.0972,0.2379,0,0.7045,-2.09,0.0,0.0,mature,validation,29
partner_516,EMEA,Retail,Certified,17,6,stable,2,3.4,39.6,75,0,1,0.1976,0,21203.79,9.09,9.19,0.0747,-0.2363,0,0.2424,6.29,0.0,0.0,mature,validation,29
partner_517,NA,Retail,Registered,15,7,improving,4,4.3,46.5,0,3,0,0.0054,0,3785.77,-11.24,-33.97,0.3379,0.1007,0,0.0638,-14.04,0.0,0.0,mature,validation,29
partner_518,LATAM,Services,Registered,32,5,stable,5,5.3,42.0,55,1,1,0.1632,0,9586.09,-10.85,-31.49,0.2983,-0.1596,0,0.5714,-12.37,0.0,0.0,mature,validation,29
