partner_id,region,vertical,partner_tier,scoring_path,months_as_partner,avg_monthly_gtv,gtv_trend_3m,gtv_trend_yoy_3m,gtv_seasonal_deviation_pct,gtv_ramp_vs_cohort,nps_score,nps_trend,engagement_score,days_since_last_contact,has_competitor_relationship,predicted_churn_probability,expected_cost_of_inaction,primary_risk_drivers,risk_flag
partner_900,NA,Retail,Registered,mature,50,12720.07,-6.04,-1.73,-4.91,0.0,9,declining,65.7,16,0,0.0039,299.0,weak/declining NPS,🟢 Low Risk
partner_690,NA,Tech,Certified,mature,32,15754.45,-19.92,-42.56,0.0,0.0,9,stable,74.4,51,0,0.0031,289.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_177,NA,Tech,Registered,mature,46,1860.34,-6.27,-37.55,0.0,0.0,4,stable,62.3,10,0,0.0255,285.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_890,LATAM,Tech,Registered,mature,53,5450.57,-0.68,-3.14,0.0,0.0,8,declining,98.6,15,1,0.0085,279.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_166,NA,Services,Registered,mature,41,6815.69,-13.98,-22.15,0.0,0.0,8,stable,66.9,42,0,0.0067,273.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_400,NA,Tech,Certified,mature,57,14170.2,7.35,45.85,0.0,0.0,8,stable,75.4,26,0,0.0032,272.0,engagement decline,🟢 Low Risk
partner_519,EMEA,Retail,Certified,mature,14,75498.06,6.69,33.07,0.0,0.0,10,improving,74.5,0,0,0.0006,272.0,engagement decline,🟢 Low Risk
partner_25,LATAM,Manufacturing,Registered,mature,31,5182.47,0.92,-32.19,0.0,0.0,7,improving,65.3,33,0,0.0087,270.0,declining year-over-year,🟢 Low Risk
partner_337,EMEA,Retail,Strategic,mature,34,183641.7,27.82,-2.44,-10.16,0.0,10,improving,91.7,4,0,0.0002,263.0,underperforming their own normal season,🟢 Low Risk
partner_559,NA,Manufacturing,Registered,mature,58,2595.88,-8.04,-45.08,0.0,0.0,8,declining,61.0,45,0,0.0167,259.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_787,APAC,Tech,Certified,mature,40,29027.06,-7.28,-27.3,-25.16,0.0,10,stable,78.6,29,1,0.0015,259.0,"underperforming their own normal season, declining year-over-year, competitor relationship",🟢 Low Risk
partner_534,LATAM,Manufacturing,Registered,mature,13,9834.66,-18.1,-26.07,0.0,0.0,9,declining,82.4,23,0,0.0043,255.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_61,LATAM,Services,Strategic,mature,30,32928.9,2.03,27.86,0.0,0.0,8,stable,66.9,0,0,0.0013,254.0,engagement decline,🟢 Low Risk
partner_777,LATAM,Manufacturing,Certified,mature,33,9688.01,-10.68,-34.79,0.0,0.0,9,stable,78.4,38,1,0.0043,250.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_125,EMEA,Tech,Registered,mature,11,13928.43,7.62,-5.04,0.0,0.0,8,stable,51.9,0,0,0.003,249.0,engagement decline,🟢 Low Risk
partner_73,APAC,Tech,Registered,mature,44,4536.65,-4.03,-16.45,0.0,0.0,8,improving,37.9,8,0,0.0091,248.0,declining year-over-year,🟢 Low Risk
partner_652,APAC,Retail,Registered,mature,52,6467.72,-1.97,-7.34,0.0,0.0,10,improving,63.3,28,1,0.0063,244.0,competitor relationship,🟢 Low Risk
partner_6,APAC,Tech,Strategic,mature,17,69414.01,-9.66,-4.35,0.0,0.0,10,improving,62.1,0,0,0.0006,243.0,declining GTV,🟢 Low Risk
partner_504,NA,Tech,Certified,mature,35,18059.05,18.04,47.31,0.0,0.0,9,improving,100.0,28,1,0.0022,243.0,competitor relationship,🟢 Low Risk
partner_217,EMEA,Tech,Registered,mature,28,6637.01,-1.06,-1.31,0.0,0.0,9,declining,85.8,41,0,0.0061,241.0,weak/declining NPS,🟢 Low Risk
partner_465,NA,Manufacturing,Registered,mature,10,7588.82,-10.2,-27.65,0.0,0.0,7,improving,48.8,0,0,0.0053,241.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_305,APAC,Services,Registered,mature,20,16146.04,8.86,49.97,0.0,0.0,8,declining,92.9,27,0,0.0024,237.0,weak/declining NPS,🟢 Low Risk
partner_826,EMEA,Retail,Certified,mature,32,42930.6,10.52,3.57,0.0,0.0,10,declining,100.0,30,0,0.0009,235.0,weak/declining NPS,🟢 Low Risk
partner_224,APAC,Manufacturing,Registered,mature,17,5007.75,-18.97,-36.18,0.0,0.0,10,stable,82.6,49,1,0.0078,234.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_50,EMEA,Retail,Registered,mature,21,6253.63,1.35,-1.63,7.8,0.0,8,improving,82.8,35,0,0.0062,233.0,engagement decline,🟢 Low Risk
partner_722,NA,Retail,Certified,mature,21,54112.39,17.5,76.96,0.0,0.0,10,improving,79.6,11,0,0.0007,232.0,engagement decline,🟢 Low Risk
partner_851,EMEA,Retail,Registered,mature,23,7402.38,12.14,45.25,0.0,0.0,8,improving,82.4,0,1,0.0052,232.0,competitor relationship,🟢 Low Risk
partner_663,EMEA,Services,Registered,mature,31,12022.72,-14.54,18.71,12.24,0.0,9,declining,85.1,8,0,0.0032,231.0,weak/declining NPS,🟢 Low Risk
partner_666,LATAM,Services,Certified,new_partner,4,28744.76,1.28,1.75,0.0,57.88,10,improving,83.2,44,0,0.0013,222.0,engagement decline,🟢 Low Risk
partner_422,EMEA,Tech,Registered,mature,23,10508.18,-23.47,24.17,13.37,0.0,9,improving,73.1,12,0,0.0035,219.0,engagement decline,🟢 Low Risk
partner_316,NA,Manufacturing,Registered,new_partner,6,7223.36,1.28,1.75,0.0,-72.82,8,declining,100.0,9,0,0.005,218.0,"ramping behind cohort norm for a new partner, weak/declining NPS",🟢 Low Risk
partner_181,APAC,Services,Certified,mature,25,36801.46,6.53,8.13,0.0,0.0,8,stable,88.8,18,0,0.0009,209.0,engagement decline,🟢 Low Risk
partner_435,EMEA,Retail,Certified,mature,38,32308.5,22.19,2.07,0.0,0.0,9,stable,62.5,0,0,0.0011,209.0,engagement decline,🟢 Low Risk
partner_795,EMEA,Services,Certified,mature,45,16344.61,-14.22,-20.17,0.0,0.0,10,declining,97.5,34,0,0.0021,206.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_807,LATAM,Retail,Registered,mature,31,4378.4,-15.52,-14.85,0.0,0.0,8,improving,56.9,21,0,0.0077,202.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_948,APAC,Services,Certified,mature,26,6956.4,-2.52,-24.39,0.0,0.0,8,stable,79.2,17,1,0.0048,202.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_880,NA,Manufacturing,Registered,mature,37,9340.37,35.0,67.23,0.0,0.0,8,stable,96.7,28,0,0.0036,201.0,engagement decline,🟢 Low Risk
partner_829,APAC,Services,Certified,mature,30,60562.81,-8.67,3.33,0.0,0.0,10,improving,76.6,0,0,0.0005,198.0,declining GTV,🟢 Low Risk
partner_137,APAC,Tech,Registered,mature,11,7068.31,-1.11,-16.95,0.0,0.0,9,stable,76.0,19,1,0.0046,196.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_194,APAC,Services,Registered,new_partner,7,3958.1,1.28,1.75,0.0,-82.91,9,stable,71.5,27,1,0.0081,192.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_164,EMEA,Retail,Registered,mature,9,6360.44,-7.54,19.23,14.99,0.0,10,stable,94.2,28,1,0.005,189.0,competitor relationship,🟢 Low Risk
partner_383,LATAM,Tech,Registered,mature,38,9845.54,-14.79,-6.29,0.0,0.0,9,improving,53.6,18,0,0.0031,183.0,declining GTV,🟢 Low Risk
partner_500,NA,Manufacturing,Registered,mature,30,16838.48,13.99,73.16,0.0,0.0,8,stable,95.6,0,1,0.0018,181.0,competitor relationship,🟢 Low Risk
partner_360,NA,Retail,Registered,mature,32,8575.28,10.16,53.09,0.0,0.0,9,declining,99.2,0,1,0.0034,177.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_727,EMEA,Tech,Certified,mature,53,26048.14,-6.0,-0.69,0.0,0.0,8,stable,74.6,0,0,0.0011,174.0,declining GTV,🟢 Low Risk
partner_905,APAC,Manufacturing,Registered,mature,40,6116.38,-16.79,-37.22,0.0,0.0,10,improving,54.0,29,1,0.0046,170.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_97,NA,Retail,Registered,mature,42,11276.45,0.79,1.35,-6.29,0.0,9,declining,78.1,0,1,0.0025,169.0,"weak/declining NPS, competitor relationship",🟢 Low Risk
partner_916,APAC,Retail,Registered,mature,55,9868.09,6.16,6.62,-2.18,0.0,9,improving,78.0,56,0,0.0028,167.0,engagement decline,🟢 Low Risk
partner_420,APAC,Services,Strategic,new_partner,8,18470.43,1.28,1.75,0.0,-67.63,10,improving,74.5,0,1,0.0015,166.0,"ramping behind cohort norm for a new partner, competitor relationship",🟢 Low Risk
partner_92,LATAM,Manufacturing,Strategic,mature,59,36808.98,-17.06,-41.09,0.0,0.0,8,declining,96.2,0,0,0.0007,162.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_55,LATAM,Retail,Registered,mature,52,3090.61,-19.93,-31.16,0.0,0.0,10,improving,42.0,22,1,0.0086,159.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_69,EMEA,Retail,Registered,mature,11,8355.8,-6.44,-14.61,-15.71,0.0,8,improving,65.0,24,0,0.0031,157.0,"underperforming their own normal season, declining year-over-year",🟢 Low Risk
partner_632,APAC,Services,Registered,new_partner,6,5595.23,1.28,1.75,0.0,-45.71,9,improving,52.1,16,0,0.0046,153.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_833,NA,Tech,Registered,mature,28,12486.23,11.16,66.93,0.0,0.0,10,stable,48.7,1,0,0.002,152.0,engagement decline,🟢 Low Risk
partner_384,NA,Services,Registered,new_partner,4,3482.08,1.28,1.75,0.0,-82.83,8,stable,52.3,17,0,0.0072,151.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_720,APAC,Services,Certified,mature,41,21565.06,19.95,-1.09,0.0,0.0,9,improving,66.8,0,0,0.0012,150.0,engagement decline,🟢 Low Risk
partner_310,EMEA,Services,Strategic,mature,13,60341.22,5.23,1.18,0.0,0.0,9,improving,99.4,0,0,0.0004,145.0,engagement decline,🟢 Low Risk
partner_214,APAC,Tech,Registered,mature,22,9011.64,2.93,-5.63,0.0,0.0,10,stable,50.9,18,0,0.0026,138.0,engagement decline,🟢 Low Risk
partner_186,LATAM,Services,Registered,mature,52,15933.61,3.1,60.89,0.0,0.0,7,improving,76.9,15,0,0.0014,137.0,engagement decline,🟢 Low Risk
partner_617,LATAM,Retail,Registered,mature,30,16327.98,-3.52,-2.26,0.0,0.0,9,stable,58.6,8,0,0.0014,137.0,engagement decline,🟢 Low Risk
partner_951,NA,Services,Registered,mature,42,9318.18,6.07,-1.83,0.0,0.0,7,improving,92.9,2,0,0.0022,125.0,engagement decline,🟢 Low Risk
partner_522,NA,Tech,Certified,new_partner,7,54464.78,1.28,1.75,0.0,97.65,10,improving,100.0,20,0,0.0004,124.0,engagement decline,🟢 Low Risk
partner_447,APAC,Services,Registered,mature,19,7413.36,26.88,27.79,0.0,0.0,9,improving,54.5,19,0,0.0028,123.0,engagement decline,🟢 Low Risk
partner_819,LATAM,Tech,Registered,mature,44,9515.52,-9.67,-9.01,-11.51,0.0,10,stable,79.1,28,1,0.0021,117.0,"underperforming their own normal season, competitor relationship",🟢 Low Risk
partner_376,EMEA,Retail,Registered,mature,53,16263.28,0.03,7.29,0.0,0.0,10,improving,74.0,0,1,0.0012,116.0,competitor relationship,🟢 Low Risk
partner_964,EMEA,Retail,Certified,mature,43,32674.03,-19.22,3.67,-0.18,0.0,10,improving,76.3,11,0,0.0006,114.0,engagement decline,🟢 Low Risk
partner_53,LATAM,Retail,Registered,mature,25,5674.84,-1.09,-13.22,0.0,0.0,8,stable,86.5,30,0,0.0033,113.0,declining year-over-year,🟢 Low Risk
partner_887,NA,Retail,Registered,mature,54,3444.25,-17.52,-42.97,0.0,0.0,7,stable,80.7,35,0,0.0051,105.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_489,NA,Services,Registered,mature,10,7522.86,47.63,2.33,3.8,0.0,10,stable,62.3,13,0,0.0023,103.0,engagement decline,🟢 Low Risk
partner_120,LATAM,Services,Registered,mature,18,6908.84,-13.6,14.52,6.04,0.0,9,improving,80.6,22,0,0.0024,100.0,engagement decline,🟢 Low Risk
partner_207,EMEA,Manufacturing,Certified,mature,43,22357.54,-15.87,-22.15,0.0,0.0,9,stable,93.8,4,0,0.0007,89.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_16,EMEA,Retail,Certified,mature,9,36556.77,-19.05,8.96,-5.15,0.0,10,improving,87.6,0,0,0.0004,88.0,engagement decline,🟢 Low Risk
partner_799,LATAM,Manufacturing,Certified,mature,30,10564.77,5.96,-18.21,0.0,0.0,9,improving,85.0,10,0,0.0013,84.0,declining year-over-year,🟢 Low Risk
partner_368,LATAM,Retail,Registered,mature,13,2608.2,-4.91,-17.96,0.0,0.0,9,improving,82.2,57,0,0.0053,83.0,declining year-over-year,🟢 Low Risk
partner_969,NA,Tech,Certified,mature,34,22553.15,7.65,-7.63,-15.67,0.0,9,stable,70.4,5,0,0.0006,82.0,underperforming their own normal season,🟢 Low Risk
partner_228,NA,Tech,Registered,mature,41,6061.81,18.84,29.29,0.0,0.0,8,stable,79.5,17,0,0.0022,82.0,engagement decline,🟢 Low Risk
partner_689,LATAM,Manufacturing,Registered,mature,43,10838.32,7.61,38.99,0.0,0.0,10,stable,94.6,40,0,0.0012,81.0,engagement decline,🟢 Low Risk
partner_127,NA,Tech,Registered,mature,12,20121.39,-22.37,13.29,6.22,0.0,8,stable,100.0,0,0,0.0007,79.0,engagement decline,🟢 Low Risk
partner_2,NA,Tech,Registered,mature,51,7800.46,1.33,4.91,0.0,0.0,9,stable,97.6,39,0,0.0017,78.0,engagement decline,🟢 Low Risk
partner_405,APAC,Retail,Certified,mature,50,11358.27,-9.07,-40.28,0.0,0.0,10,stable,66.1,0,1,0.0011,77.0,"declining GTV, declining year-over-year, competitor relationship",🟢 Low Risk
partner_889,EMEA,Services,Registered,new_partner,8,6124.32,1.28,1.75,0.0,-60.02,10,declining,100.0,32,0,0.0021,76.0,"ramping behind cohort norm for a new partner, weak/declining NPS",🟢 Low Risk
partner_416,EMEA,Services,Registered,new_partner,6,6850.7,1.28,1.75,0.0,-58.82,9,improving,74.8,12,0,0.0018,73.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_191,APAC,Tech,Registered,mature,55,18770.92,12.09,37.19,0.0,0.0,9,improving,95.1,36,0,0.0006,71.0,engagement decline,🟢 Low Risk
partner_714,APAC,Services,Registered,mature,35,5618.74,-9.41,26.85,0.0,0.0,9,improving,70.4,9,0,0.0021,70.0,declining GTV,🟢 Low Risk
partner_696,NA,Tech,Registered,mature,37,3320.96,-9.4,-33.62,0.0,0.0,10,declining,83.3,18,1,0.0035,69.0,"declining GTV, declining year-over-year, weak/declining NPS, competitor relationship",🟢 Low Risk
partner_454,EMEA,Services,Certified,mature,42,23211.24,-2.14,-9.86,0.0,0.0,10,improving,78.8,16,0,0.0005,69.0,engagement decline,🟢 Low Risk
partner_434,APAC,Retail,Registered,mature,23,19619.58,0.48,60.46,0.0,0.0,10,improving,100.0,0,1,0.0006,68.0,competitor relationship,🟢 Low Risk
partner_662,APAC,Manufacturing,Registered,mature,57,6456.21,15.07,39.26,0.0,0.0,9,improving,68.9,19,0,0.0017,67.0,engagement decline,🟢 Low Risk
partner_419,EMEA,Services,Registered,mature,59,5726.63,-15.01,-0.44,0.0,0.0,8,stable,98.5,45,0,0.0019,66.0,declining GTV,🟢 Low Risk
partner_709,NA,Services,Registered,mature,14,3678.51,9.59,-21.41,0.0,0.0,8,improving,90.4,0,1,0.003,66.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_239,EMEA,Retail,Registered,mature,60,7730.71,-27.96,-5.35,-0.81,0.0,10,declining,84.5,0,0,0.0014,63.0,weak/declining NPS,🟢 Low Risk
partner_238,LATAM,Tech,Registered,mature,18,6029.2,-13.36,-0.06,0.0,0.0,8,stable,100.0,13,0,0.0017,63.0,declining GTV,🟢 Low Risk
partner_670,NA,Services,Registered,mature,24,3901.09,-12.81,-38.84,0.0,0.0,10,declining,90.3,24,0,0.0027,62.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_170,APAC,Retail,Certified,mature,47,38809.47,3.69,-10.46,0.0,0.0,10,improving,84.0,4,0,0.0003,61.0,declining year-over-year,🟢 Low Risk
partner_1000,EMEA,Tech,Registered,mature,52,7680.1,-5.48,6.79,0.0,0.0,9,improving,92.9,2,1,0.0013,60.0,"declining GTV, competitor relationship",🟢 Low Risk
partner_266,EMEA,Services,Registered,new_partner,8,6504.35,1.28,1.75,0.0,-57.22,8,improving,87.6,19,0,0.0015,59.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_840,NA,Manufacturing,Registered,mature,52,9282.42,-7.37,10.95,0.0,0.0,9,improving,73.6,22,0,0.001,58.0,declining GTV,🟢 Low Risk
partner_479,LATAM,Tech,Registered,mature,44,3130.6,-15.46,-37.31,0.0,0.0,6,improving,73.7,0,0,0.0028,53.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_278,NA,Retail,Registered,mature,48,7866.36,11.97,63.15,0.0,0.0,9,improving,88.5,26,0,0.0011,52.0,engagement decline,🟢 Low Risk
partner_630,APAC,Tech,Registered,mature,19,8165.59,12.59,3.29,-8.0,0.0,8,improving,92.5,22,0,0.001,51.0,engagement decline,🟢 Low Risk
partner_858,APAC,Retail,Registered,mature,56,4427.01,-3.25,-21.27,0.0,0.0,10,improving,89.5,40,1,0.0018,48.0,"declining year-over-year, competitor relationship",🟢 Low Risk
partner_307,NA,Manufacturing,Certified,mature,49,13598.73,-8.69,-6.37,0.0,0.0,9,improving,93.2,0,0,0.0006,47.0,declining GTV,🟢 Low Risk
partner_78,LATAM,Tech,Registered,mature,13,25446.91,19.47,75.66,0.0,0.0,10,improving,83.1,0,0,0.0003,46.0,engagement decline,🟢 Low Risk
partner_43,LATAM,Manufacturing,Certified,mature,23,26704.44,17.95,1.86,-9.4,0.0,10,improving,88.6,10,0,0.0003,45.0,engagement decline,🟢 Low Risk
partner_741,EMEA,Retail,Registered,new_partner,3,9665.67,1.28,1.75,0.0,-76.45,10,improving,97.8,3,0,0.0007,39.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_367,LATAM,Retail,Registered,mature,50,7303.74,-9.44,-1.82,0.0,0.0,10,stable,97.7,11,1,0.0008,36.0,"declining GTV, competitor relationship",🟢 Low Risk
partner_703,EMEA,Tech,Registered,mature,33,29085.15,25.42,44.84,0.0,0.0,10,improving,93.3,6,0,0.0002,35.0,engagement decline,🟢 Low Risk
partner_326,LATAM,Services,Strategic,mature,11,32309.12,-18.0,-46.51,0.0,0.0,10,improving,100.0,0,0,0.0002,33.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_145,NA,Tech,Registered,new_partner,7,10335.96,1.28,1.75,0.0,27.54,10,improving,98.2,16,0,0.0005,32.0,engagement decline,🟢 Low Risk
partner_498,LATAM,Manufacturing,Registered,mature,54,3319.43,-20.62,-34.68,0.0,0.0,10,declining,84.9,0,0,0.0015,30.0,"declining GTV, declining year-over-year, weak/declining NPS",🟢 Low Risk
partner_264,EMEA,Services,Registered,mature,55,18052.44,-11.22,34.36,0.0,0.0,10,stable,83.5,0,0,0.0003,30.0,declining GTV,🟢 Low Risk
partner_126,NA,Manufacturing,Registered,mature,17,8053.58,8.32,5.13,0.0,0.0,10,improving,77.4,4,0,0.0006,28.0,engagement decline,🟢 Low Risk
partner_47,NA,Retail,Registered,mature,9,2392.46,-6.1,-0.57,0.0,0.0,8,improving,100.0,14,0,0.0019,27.0,declining GTV,🟢 Low Risk
partner_763,EMEA,Retail,Registered,mature,11,3644.05,-16.81,-29.63,0.0,0.0,9,improving,94.4,32,0,0.0012,25.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_439,LATAM,Services,Registered,new_partner,7,4035.27,1.28,1.75,0.0,-82.46,10,improving,87.0,23,0,0.001,24.0,ramping behind cohort norm for a new partner,🟢 Low Risk
partner_8,LATAM,Tech,Registered,mature,46,6274.35,-13.53,2.76,0.0,0.0,10,stable,78.7,2,0,0.0006,22.0,declining GTV,🟢 Low Risk
partner_598,LATAM,Retail,Registered,mature,30,3957.98,20.64,7.8,6.22,0.0,10,improving,84.0,12,0,0.0009,21.0,engagement decline,🟢 Low Risk
partner_860,NA,Retail,Registered,mature,50,13101.17,2.56,10.69,-4.5,0.0,10,improving,91.0,4,0,0.0002,19.0,engagement decline,🟢 Low Risk
partner_323,NA,Retail,Registered,mature,9,8981.98,-7.51,-3.56,0.0,0.0,10,improving,94.7,0,0,0.0003,18.0,declining GTV,🟢 Low Risk
partner_382,APAC,Retail,Registered,mature,14,14103.81,41.8,-2.26,-1.59,0.0,10,improving,100.0,13,0,0.0002,17.0,engagement decline,🟢 Low Risk
partner_231,EMEA,Retail,Registered,mature,30,11346.07,42.09,5.01,-1.87,0.0,10,improving,100.0,19,0,0.0002,16.0,engagement decline,🟢 Low Risk
partner_862,LATAM,Services,Certified,mature,35,7569.62,-2.46,-40.77,0.0,0.0,9,improving,90.3,0,0,0.0003,15.0,declining year-over-year,🟢 Low Risk
partner_87,LATAM,Services,Registered,mature,28,12813.47,-3.21,-37.76,0.0,0.0,10,improving,100.0,18,0,0.0002,12.0,declining year-over-year,🟢 Low Risk
partner_817,APAC,Services,Registered,mature,53,5463.23,58.67,-3.95,-1.87,0.0,10,improving,95.8,23,0,0.0003,9.0,engagement decline,🟢 Low Risk
partner_62,NA,Manufacturing,Registered,mature,48,1808.61,-14.06,-35.54,0.0,0.0,10,improving,87.6,25,0,0.0006,7.0,"declining GTV, declining year-over-year",🟢 Low Risk
partner_767,EMEA,Services,Registered,mature,41,4518.11,-17.94,-42.83,0.0,0.0,10,improving,100.0,12,0,0.0002,6.0,"declining GTV, declining year-over-year",🟢 Low Risk
